Year,Month,Month_Num,Company,Metric_Type,Sub_Type,Value
2023,November,11,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,7788.2
2023,December,12,Aux Sable Canada Ltd.,Process Gas (10³m³),Deliveries,10636.2
2023,January,1,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2023,February,2,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2023,March,3,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2023,April,4,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2023,May,5,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2023,June,6,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2023,July,7,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2023,August,8,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2023,September,9,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2023,October,10,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2023,November,11,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2023,December,12,Aux Sable Canada Ltd.,Process Gas (10³m³),Plant Use,0.0
2023,January,1,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,7.2
2023,February,2,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,9.9
2023,March,3,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,8.7
2023,April,4,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,6.3
2023,May,5,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,11.9
2023,June,6,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,39.2
2023,July,7,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,30.5
2023,August,8,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,27.3
2023,September,9,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,12.6
2023,October,10,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,0.0
2023,November,11,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,19.9
2023,December,12,Aux Sable Canada Ltd.,Process Gas (10³m³),Flared/Wasted,4.6
2023,January,1,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2023,February,2,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2023,March,3,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2023,April,4,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2023,May,5,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2023,June,6,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2023,July,7,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2023,August,8,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2023,September,9,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2023,October,10,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2023,November,11,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2023,December,12,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Production,0.0
2023,January,1,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,7.3
2023,February,2,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,1.7
2023,March,3,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,3.5
2023,April,4,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,1.3
2023,May,5,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,16.1
2023,June,6,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,28.6
2023,July,7,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,9.5
2023,August,8,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,15.2
2023,September,9,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,193.8
2023,October,10,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,0.3
2023,November,11,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,26.4
2023,December,12,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Deliveries,7.6
2023,January,1,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,0.0
2023,February,2,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,0.0
2023,March,3,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,0.0
2023,April,4,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,0.0
2023,May,5,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,0.0
2023,June,6,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,0.0
2023,July,7,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,0.0
2023,August,8,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,0.0
2023,September,9,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,0.0
2023,October,10,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,0.0
2023,November,11,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,0.0
2023,December,12,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Plant Use,0.0
2023,January,1,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2023,February,2,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2023,March,3,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2023,April,4,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2023,May,5,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2023,June,6,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2023,July,7,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2023,August,8,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2023,September,9,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2023,October,10,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2023,November,11,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2023,December,12,Aux Sable Canada Ltd.,Purchased Natural Gas (10³m³),Flared/Wasted,0.0
2023,January,1,Aux Sable Canada Ltd.,Electricity (MWh),Purchased,31042.5
2023,February,2,Aux Sable Canada Ltd.,Electricity (MWh),Purchased,45630.9
2023,March,3,Aux Sable Canada Ltd.,Electricity (MWh),Purchased,51242.7
2023,April,4,Aux Sable Canada Ltd.,Electricity (MWh),Purchased,44353.7
2023,May,5,Aux Sable Canada Ltd.,Electricity (MWh),Purchased,29920.8
2023,June,6,Aux Sable Canada Ltd.,Electricity (MWh),Purchased,26863.0
2023,July,7,Aux Sable Canada Ltd.,Electricity (MWh),Purchased,57475.6
2023,August,8,Aux Sable Canada Ltd.,Electricity (MWh),Purchased,57360.6
2023,September,9,Aux Sable Canada Ltd.,Electricity (MWh),Purchased,43239.9
